
10/07/2016,09:50,AM,,,,58,997,212,20121014huang.mp3
10/07/2016,09:50,AM,,,,40,107,531,20121021huang.mp3
10/07/2016,09:33,AM,,,,38,209,764,20121028chen.mp3
10/07/2016,09:51,AM,,,,75,343,950,20121104huang.mp3
10/07/2016,09:43,AM,,,,43,314,261,20121111huang.mp3
10/07/2016,10:08,AM,,,,48,762,366,20121118yeh.mp3
10/07/2016,09:51,AM,,,,40,724,691,20121125huang.mp3
10/07/2016,10:10,AM,,,,55,573,227,20121202yeh.mp3
10/07/2016,09:51,AM,,,,8,601,578,20121209huang.mp3
10/07/2016,09:51,AM,,,,57,150,738,20121216huang.mp3
10/07/2016,09:51,AM,,,,50,761,464,20121223huang.mp3
10/07/2016,09:39,AM,,,,77,698,336,20121230hu.mp3
10/07/2016,09:29,AM,,,,18,343,151,2013-1-monocfcc.mp3
10/07/2016,09:30,AM,,,,146,741,603,2013-1cfcc.mp3
10/07/2016,09:31,AM,,,,135,450,018,2013-2cfcc.mp3
10/07/2016,09:31,AM,,,,55,562,919,2013-3cfcc.mp3
10/07/2016,09:32,AM,,,,143,538,364,2013-4cfcc.mp3
10/07/2016,09:33,AM,,,,138,476,878,2013-5cfcc.mp3
10/07/2016,09:33,AM,,,,18,342,944,2013-acfcc.mp3
10/07/2016,09:52,AM,,,,61,896,844,20130106huang.mp3
10/07/2016,09:52,AM,,,,38,046,300,20130113huang.mp3
10/07/2016,10:11,AM,,,,55,444,791,20130120yeh.mp3
10/07/2016,09:52,AM,,,,45,939,693,20130127huang.mp3
10/07/2016,10:11,AM,,,,52,353,409,20130203yeh.mp3
10/07/2016,09:52,AM,,,,66,663,834,20130210huang.mp3
10/07/2016,09:53,AM,,,,41,927,736,20130217huang.mp3
10/07/2016,10:11,AM,,,,47,530,548,20130224yeh.mp3
10/07/2016,10:11,AM,,,,47,746,554,20130303yeh.mp3
10/07/2016,10:11,AM,,,,42,401,865,20130310yeh.mp3
10/07/2016,10:12,AM,,,,49,720,632,20130317yeh.mp3
10/07/2016,09:34,AM,,,,35,349,978,20130324chen.mp3
10/07/2016,09:53,AM,,,,41,108,331,20130331huang.mp3
10/07/2016,10:12,AM,,,,80,714,404,20130407yeh.mp3
10/07/2016,09:38,AM,,,,16,224,915,20130414du.mp3
10/07/2016,10:12,AM,,,,43,320,099,20130421yeh.mp3
10/07/2016,09:34,AM,,,,38,547,534,20130428chen.mp3
10/07/2016,10:07,AM,,,,64,300,684,20130505yang.mp3
10/07/2016,10:07,AM,,,,39,870,675,20130512yang.mp3
10/07/2016,10:08,AM,,,,50,785,233,20130519yang.mp3
10/07/2016,10:13,AM,,,,46,702,386,20130526yeh.mp3
10/07/2016,09:56,AM,,,,44,831,724,20130609lin.mp3
10/07/2016,10:06,AM,,,,50,052,147,20130616wen.mp3
10/07/2016,10:13,AM,,,,39,930,306,20130623yeh.mp3
10/07/2016,10:13,AM,,,,45,852,540,20130630yeh.mp3
10/07/2016,10:13,AM,,,,43,640,772,20130714yeh.mp3
10/07/2016,10:13,AM,,,,56,959,752,20130804yeh.mp3
10/07/2016,09:55,AM,,,,43,166,643,20130811li.mp3
10/07/2016,09:57,AM,,,,39,535,407,20130818lin.mp3
10/07/2016,10:14,AM,,,,53,258,460,20130825yeh.mp3
10/07/2016,10:03,AM,,,,47,977,155,20130908lv.mp3
10/07/2016,09:34,AM,,,,39,404,052,20130915chen.mp3
10/07/2016,10:14,AM,,,,69,689,094,20130922yeh.mp3
10/07/2016,10:14,AM,,,,54,086,205,20130929yeh.mp3
10/07/2016,10:14,AM,,,,56,706,052,20131006yeh.mp3
10/07/2016,10:15,AM,,,,44,382,615,20131013yeh.mp3
10/07/2016,09:57,AM,,,,44,150,346,20131020lin.mp3
10/07/2016,10:15,AM,,,,50,711,424,20131027yeh.mp3
10/07/2016,10:15,AM,,,,80,089,030,20131103yeh.mp3
10/07/2016,10:15,AM,,,,44,964,747,20131110yeh.mp3
10/07/2016,09:34,AM,,,,45,489,319,20131117chen.mp3
10/07/2016,09:54,AM,,,,38,208,930,20131124lee.mp3
10/07/2016,10:16,AM,,,,58,390,889,20131201yeh.mp3
10/07/2016,10:16,AM,,,,50,261,064,20131208yeh.mp3
10/07/2016,10:01,AM,,,,66,434,429,20131215lin_.mp3
10/07/2016,10:16,AM,,,,35,889,576,20131222yeh.mp3
10/07/2016,10:16,AM,,,,40,324,982,20131229yeh.mp3
10/07/2016,10:16,AM,,,,45,528,948,20140105yeh.mp3
10/07/2016,09:57,AM,,,,41,661,529,20140112lin.mp3
10/07/2016,10:17,AM,,,,47,762,400,20140119yeh.mp3
10/07/2016,10:17,AM,,,,52,677,996,20140126yeh.mp3
10/07/2016,10:18,AM,,,,48,738,265,20140202byeh.mp3
10/07/2016,10:18,AM,,,,87,024,170,20140202yeh.mp3
10/07/2016,10:19,AM,,,,114,886,921,20140209byeh.mp3
10/07/2016,10:18,AM,,,,57,314,619,20140209yeh.mp3
10/07/2016,09:35,AM,,,,36,121,106,20140216chen.mp3
10/07/2016,10:19,AM,,,,88,221,726,20140223yeh.mp3
10/07/2016,10:19,AM,,,,54,469,428,20140302yeh.mp3
10/07/2016,10:20,AM,,,,91,441,638,20140309yeh.mp3
10/07/2016,10:20,AM,,,,97,210,032,20140316yeh.mp3
10/07/2016,09:53,AM,,,,40,692,582,20140323jiang.mp3
10/07/2016,10:20,AM,,,,75,920,803,20140330yeh.mp3
10/07/2016,10:21,AM,,,,52,358,991,20140406yeh.mp3
10/07/2016,09:35,AM,,,,46,422,418,20140413chen.mp3
10/07/2016,10:21,AM,,,,47,777,412,20140420yeh.mp3
10/07/2016,09:39,AM,,,,70,853,357,20140427Ho.mp3
10/07/2016,10:21,AM,,,,73,474,714,20140504yeh.mp3
10/07/2016,10:21,AM,,,,45,379,245,20140511yeh.mp3
10/07/2016,10:06,AM,,,,105,846,971,20140518wang.mp3
10/07/2016,10:22,AM,,,,96,081,202,20140525yeh.mp3
10/07/2016,09:38,AM,,,,50,344,881,20140601chow.mp3
10/07/2016,10:07,AM,,,,86,455,228,20140608wu.mp3
10/07/2016,10:22,AM,,,,85,369,210,20140615yeh.mp3
10/07/2016,09:57,AM,,,,65,106,124,20140622lin.mp3
10/07/2016,10:23,AM,,,,96,416,628,20140629yeh.mp3
10/07/2016,09:54,AM,,,,83,842,846,20140706lee.mp3
10/07/2016,09:29,AM,,,,20,522,848,20140713BenLee_.mp3
10/07/2016,10:23,AM,,,,72,017,762,20140713yeh.mp3
10/07/2016,09:55,AM,,,,59,217,488,20140720Lee.mp3
10/07/2016,09:58,AM,,,,80,480,239,20140727Lin.mp3
10/07/2016,09:35,AM,,,,46,816,227,20140803chen.mp3
10/07/2016,10:23,AM,,,,52,889,818,20140810yeh.mp3
10/07/2016,09:58,AM,,,,42,469,969,20140817lin.mp3
10/07/2016,10:23,AM,,,,56,298,106,20140824yeh.mp3
10/07/2016,10:38,AM,,,,46,803,251,20140831yeh_.mp3
10/07/2016,10:24,AM,,,,41,049,117,20140907yeh.mp3
10/07/2016,10:24,AM,,,,44,385,250,20140914yeh.mp3
10/07/2016,09:58,AM,,,,68,519,787,20140921lin.mp3
10/07/2016,09:53,AM,,,,62,526,835,20140928huang.mp3
10/07/2016,10:24,AM,,,,30,188,068,20141005yeh.mp3
10/07/2016,09:54,AM,,,,52,627,672,20141012Jiang.mp3
10/07/2016,09:59,AM,,,,42,732,262,20141019lin.mp3
10/07/2016,09:29,AM,,,,2,619,781,20141019_judgment_day_reverb.mp3
10/07/2016,09:29,AM,,,,2,869,981,20141019_oneHeart_reverb.mp3
10/07/2016,09:29,AM,,,,3,480,469,20141019_voice_only.mp3
10/07/2016,09:29,AM,,,,3,480,469,20141019_voice_only_reverb.mp3
10/07/2016,09:29,AM,,,,4,919,536,20141019_yourLove_reverb.mp3
10/07/2016,09:59,AM,,,,45,359,637,20141026lin.mp3
10/07/2016,09:35,AM,,,,42,518,625,20141102chen.mp3
10/07/2016,10:25,AM,,,,58,592,871,20141109yeh.mp3
10/07/2016,10:25,AM,,,,38,480,544,20141116yeh.mp3
10/07/2016,10:25,AM,,,,40,782,384,20141123yeh.mp3
10/07/2016,10:25,AM,,,,31,086,882,20141130yeh.mp3
10/07/2016,10:26,AM,,,,52,518,849,20141207yeh.mp3
10/07/2016,09:59,AM,,,,40,600,989,20141214lin.mp3
10/07/2016,10:26,AM,,,,54,323,895,20141221yeh.mp3
10/07/2016,10:26,AM,,,,48,943,784,20141228yeh.mp3
10/07/2016,10:26,AM,,,,56,776,419,20150104yeh.mp3
10/07/2016,09:40,AM,,,,46,294,560,20150108huang.mp3
10/07/2016,10:04,AM,,,,46,982,757,20150111river.mp3
10/07/2016,10:27,AM,,,,57,461,403,20150118yeh.mp3
10/07/2016,09:59,AM,,,,35,317,452,20150125lin.mp3
10/07/2016,10:27,AM,,,,53,444,172,20150201yeh.mp3
10/07/2016,10:27,AM,,,,60,508,708,20150208yeh.mp3
10/07/2016,10:27,AM,,,,56,973,360,20150215yeh.mp3
10/07/2016,10:28,AM,,,,53,632,081,20150222yeh.mp3
10/07/2016,10:28,AM,,,,59,422,632,20150301yeh.mp3
10/07/2016,09:36,AM,,,,42,592,679,20150308chen.mp3
10/07/2016,09:55,AM,,,,40,275,056,20150315lee.mp3
10/07/2016,09:55,AM,,,,21,889,024,20150315lee.wav
10/07/2016,10:28,AM,,,,56,946,650,20150322yeh.mp3
10/07/2016,10:28,AM,,,,62,319,927,20150329yeh.mp3
10/07/2016,09:36,AM,,,,35,123,488,20150405chen.mp3
10/07/2016,10:29,AM,,,,61,349,462,20150412yeh.mp3
10/07/2016,09:38,AM,,,,45,782,548,20150419du.mp3
10/07/2016,10:38,AM,,,,34,044,184,20150426yibingxin.mp3
10/07/2016,10:29,AM,,,,53,013,678,20150503yeh.mp3
10/07/2016,10:29,AM,,,,40,933,608,20150510yeh.mp3
10/07/2016,09:36,AM,,,,38,327,018,20150517chen.mp3
10/07/2016,10:29,AM,,,,54,058,155,20150524yeh.mp3
10/07/2016,10:30,AM,,,,52,693,842,20150531yeh.mp3
10/07/2016,10:30,AM,,,,50,214,924,20150607yeh.mp3
10/07/2016,10:30,AM,,,,40,959,045,20150614yeh.mp3
10/07/2016,10:30,AM,,,,44,557,755,20150621yeh.mp3
10/07/2016,10:30,AM,,,,46,502,643,20150628yeh.mp3
10/07/2016,09:36,AM,,,,39,312,459,20150705chen.mp3
10/07/2016,09:59,AM,,,,51,089,941,20150719lin.mp3
10/07/2016,10:00,AM,,,,47,618,682,20150726lin.mp3
10/07/2016,10:31,AM,,,,48,368,347,20150802yeh.mp3
10/07/2016,09:38,AM,,,,62,385,069,20150809fachi.mp3
10/07/2016,09:36,AM,,,,33,584,850,20150816chen.mp3
10/07/2016,09:53,AM,,,,48,941,259,20150823huo.mp3
10/07/2016,10:00,AM,,,,50,785,078,20150830lin.mp3
10/07/2016,10:31,AM,,,,48,185,047,20150906yeh.mp3
10/07/2016,10:31,AM,,,,49,988,763,20150913yeh.mp3
10/07/2016,10:05,AM,,,,42,487,334,20150920tian.mp3
10/07/2016,10:31,AM,,,,35,270,748,20151004yeh.mp3
10/07/2016,09:39,AM,,,,34,919,364,20151011friest.mp3
10/07/2016,10:31,AM,,,,58,725,330,20151018yeh.mp3
10/07/2016,09:38,AM,,,,34,177,374,20151025chen_.mp3
10/07/2016,09:36,AM,,,,41,770,944,20151101chen.mp3
10/07/2016,10:32,AM,,,,73,157,734,20151108yeh.mp3
10/07/2016,10:32,AM,,,,58,420,503,20151115yeh.mp3
10/07/2016,10:32,AM,,,,42,737,693,20151122yeh.mp3
10/07/2016,10:00,AM,,,,44,467,413,20151129lin.mp3
10/07/2016,10:32,AM,,,,45,441,711,20151206yeh.mp3
10/07/2016,10:33,AM,,,,43,040,709,20151213yeh.mp3
10/07/2016,10:00,AM,,,,38,828,175,20151220lin.mp3
10/07/2016,10:33,AM,,,,49,812,635,20151227yeh.mp3
10/07/2016,10:33,AM,,,,50,911,731,20160103yeh.mp3
10/07/2016,10:33,AM,,,,43,234,036,20160110yeh.mp3
10/07/2016,10:33,AM,,,,55,825,095,20160117yeh.mp3
10/07/2016,09:37,AM,,,,58,564,785,20160124chen.mp3
10/07/2016,10:04,AM,,,,41,258,181,20160131qin.mp3
10/07/2016,10:34,AM,,,,48,161,886,20160207yeh.mp3
10/07/2016,10:34,AM,,,,53,489,895,20160214yeh.mp3
10/07/2016,10:34,AM,,,,55,144,134,20160221yeh.mp3
10/07/2016,10:00,AM,,,,50,214,777,20160228Lin.mp3
10/07/2016,10:04,AM,,,,44,397,627,20160306qin.mp3
10/07/2016,10:34,AM,,,,38,180,157,20160313yeh.mp3
10/07/2016,10:35,AM,,,,40,676,736,20160327yeh.mp3
10/07/2016,09:37,AM,,,,33,939,684,20160403chen.mp3
10/07/2016,10:40,AM,,,,44,840,898,20160410zhao.mp3
10/07/2016,10:35,AM,,,,44,314,644,20160417yeh.mp3
10/07/2016,10:01,AM,,,,52,538,718,20160424Lin.mp3
10/07/2016,10:35,AM,,,,40,442,799,20160501yeh.mp3
10/07/2016,10:35,AM,,,,49,604,289,20160508yeh.mp3
10/07/2016,10:35,AM,,,,48,173,562,20160515yeh.mp3
10/07/2016,10:03,AM,,,,53,048,709,20160522ou.mp3
10/07/2016,10:36,AM,,,,54,137,913,20160529yeh.mp3
10/07/2016,10:36,AM,,,,48,791,139,20160605yeh.mp3
10/07/2016,10:36,AM,,,,44,546,913,20160619yeh.mp3
10/07/2016,09:37,AM,,,,51,010,352,20160626chen.mp3
10/07/2016,09:37,AM,,,,41,917,311,20160814chen.mp3
10/07/2016,09:33,AM,,,,49,877,007,20160821chang.mp3
10/07/2016,10:36,AM,,,,34,807,044,20161002yeh.mp3
10/07/2016,10:08,AM,,,,37,120,816,20280906yeh.mp3
10/07/2016,10:03,AM,,,,38,346,957,30230602Liu.mp3
10/07/2016,10:07,AM,,,,50,713,092,wushuyi.mp3
